Rating,Current Ratio,Debt/Equity Ratio,Gross Margin,EBITDA Margin,Net Profit Margin,Asset Turnover,ROE - Return On Equity,Return On Tangible Equity,ROI - Return On Investment,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year Month Day,Rating Agency_DBRS,Rating Agency_Egan-Jones Ratings Company,Rating Agency_Fitch Ratings,Rating Agency_HR Ratings de Mexico S.A. de C.V.,"Rating Agency_Japan Credit Rating Agency,Ltd.",Rating Agency_Moody's Investors Service,Rating Agency_Standard & Poor's Ratings Services,Sector_BusEq,Sector_Chems,Sector_Durbl,Sector_Enrgy,Sector_Hlth,Sector_Manuf,Sector_Money,Sector_NoDur,Sector_Other,Sector_Shops,Sector_Telcm,Sector_Utils
2,0.03225482937534474,0.8839874468732026,0.5155271626776923,0.5674075374040027,0.6552538720695864,0.8285417276905263,0.6155547749642544,0.5868122752391123,0.6168064711680648,0.24632880018140818,0.549754093375307,20110908,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0.09255528451207751,0.8835603335106474,0.6952057714029966,0.6111602717954169,0.7289582036126229,0.2732674515533279,0.6160270248068624,0.5871505802313781,0.6239852912398529,0.2486839473841321,0.5509390592000537,20111219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.015140744324064434,0.8836742783841176,0.8054325355384582,0.6487118081217296,0.6727586586948182,0.29038527209326953,0.6159823992025653,0.5871052029555967,0.6221738387217385,0.24688592889902425,0.5419152822840269,20110930,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.015140744324064434,0.8836742783841176,0.8054325355384582,0.6487118081217296,0.6727586586948182,0.29038527209326953,0.6159823992025653,0.5871052029555967,0.6221738387217385,0.24688592889902425,0.5419152822840269,20111026,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.015140744324064434,0.8836742783841176,0.8054325355384582,0.6487118081217296,0.6727586586948182,0.29038527209326953,0.6159823992025653,0.5871052029555967,0.6221738387217385,0.24688592889902425,0.5419152822840269,20111101,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0.03083602983903557,0.8836879517689341,0.488793930223141,0.5601590828758506,0.6555490400654288,0.9475019981298931,0.6162173217193444,0.58913552650419,0.6249320612493207,0.2392644294597672,0.5394664927318601,20110728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0.10576988310389683,0.8837028845444573,0.5315572984377996,0.5665346949469683,0.6543257957749665,0.5388364423461598,0.6153346802814567,0.5866110265190606,0.6152079511520796,0.2426438796291413,0.552108085661494,20110627,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0.08119898884723277,0.8838238460232938,0.5463907418852966,0.5724327926756623,0.6606837333264376,0.572048199730101,0.6158196592156027,0.5870219401721869,0.6199968286999683,0.24140941518083392,0.5399429958033335,20111215,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.03745217819650226,0.8850001169434226,0.620084290616142,0.583429062780391,0.6640721736205902,0.49767305289663305,0.6167021640166126,0.5881437477471885,0.6222692087226921,0.23733469193137868,0.5378817844536679,20111111,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0.02778015391467735,0.8836367365468585,0.6050169433729033,0.5936195370876167,0.6657411657338338,0.4688389884471506,0.6157739022579571,0.5869910110076286,0.6201637262016373,0.24101345488609383,0.5531856705123877,20110128,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0.09021618257383805,0.8838824976476379,0.6473402101404488,0.5726124591849598,0.6588189086005678,0.7127482567397098,0.6158055637552864,0.5874341087278514,0.6192297436922974,0.24162760831147165,0.5428464766666597,20110128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0.09021618257383805,0.8838824976476379,0.6473402101404488,0.5726124591849598,0.6588189086005678,0.7127482567397098,0.6158055637552864,0.5874341087278514,0.6192297436922974,0.24162760831147165,0.5428464766666597,20110811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0.03672360546164079,0.883499522930806,0.6360387672896997,0.5850111476657875,0.6637062094548047,0.6383788051539465,0.6159383802660058,0.5870965817751592,0.6234860837348609,0.2704307078854462,0.5471014477555909,20111021,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,0.08532265153280495,0.888862908125049,0.6815402485028026,0.5384194352508472,0.6115516644116483,0.4562425170941878,0.6038715184855212,0.5918168893065948,0.5978246234782463,0.23770762816570792,0.5362299630668174,20110121,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0.02667402122004961,0.8838553907619493,0.7060180942435157,0.6176080285439567,0.6691838463007266,0.2773537966248022,0.6157658352166905,0.5861347324436939,0.6190866061908661,0.2450469490041157,0.5489571252099906,20111215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0.060247360767390616,0.0,0.5338574412310053,0.5647922542261024,0.6557869719595134,0.8217979757195957,0.29874948289773584,0.5797418322472222,0.6182459311824594,0.24402077198603672,0.546832995320958,20110408,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0.025045793893557593,0.8839433082274795,0.7001726305918459,0.6113397838193237,0.6819254224631359,0.3368941165224758,0.6162350735825113,0.5858248175298507,0.6230525462305255,0.24507345344575146,0.5546646756444431,20111201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.03208669720576133,0.8841225615047439,0.656321796210652,0.6119711656108106,0.681754344858708,0.32792573183464807,0.6164476313751283,0.5880855160864075,0.6237230237372303,0.2448386615738873,0.5493790988806793,20110901,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,0.02065960904846041,0.8837194965075895,0.996024701093327,0.6477805701870386,0.645230616552649,0.13848938032543617,0.6152144835527731,0.586517477717846,0.6139785361397854,0.28365240843719375,0.555150406768357,20110325,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0.02065960904846041,0.8837194965075895,0.996024701093327,0.6477805701870386,0.645230616552649,0.13848938032543617,0.6152144835527731,0.586517477717846,0.6139785361397854,0.28365240843719375,0.555150406768357,20111207,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0.032127992826360766,0.8836361368369982,0.7814496707231304,0.6253648944926576,0.6823520915853312,0.3441513459807969,0.6161296336366325,0.5872606519160124,0.6242645537426456,0.25280686052747053,0.6081320114847307,20110714,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0.08752901754768908,0.8841919479355886,0.6574950448626414,0.5880050745361113,0.6805522290465805,0.38537278640031347,0.6165129601991531,0.5841414243369691,0.6231142562311426,0.24709742898884485,0.5524595905680915,20110525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0.051743412611092596,0.8835263299615644,0.5948125572771253,0.579859214373815,0.6664743554670962,0.6965288133711007,0.6165617942192873,0.58767620870853,0.6314855313148554,0.24277452778589126,0.5451572648891481,20110621,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.051743412611092596,0.8835263299615644,0.5948125572771253,0.579859214373815,0.6664743554670962,0.6965288133711007,0.6165617942192873,0.58767620870853,0.6314855313148554,0.24277452778589126,0.5451572648891481,20110921,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,0.035997982413965,0.882392938296452,0.6764119477419492,0.6043178048738287,0.6736667102375834,0.531710103527898,0.614963060766628,0.5864296596382225,0.6227236187272362,0.24537651433395008,0.5495137445549247,20110425,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0.035997982413965,0.882392938296452,0.6764119477419492,0.6043178048738287,0.6736667102375834,0.531710103527898,0.614963060766628,0.5864296596382225,0.6227236187272362,0.24537651433395008,0.5495137445549247,20110715,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0.035997982413965,0.882392938296452,0.6764119477419492,0.6043178048738287,0.6736667102375834,0.531710103527898,0.614963060766628,0.5864296596382225,0.6227236187272362,0.24537651433395008,0.5495137445549247,20110721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0.035997982413965,0.882392938296452,0.6764119477419492,0.6043178048738287,0.6736667102375834,0.531710103527898,0.614963060766628,0.5864296596382225,0.6227236187272362,0.24537651433395008,0.5495137445549247,20110927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.1335588860801312,0.883927955655054,0.560741991858656,0.5651824843228226,0.662858705193238,0.5319675328234158,0.6158253924989961,0.5869874219863693,0.6192172861921729,0.24083086873260312,0.5421505976212597,20110425,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0.13327866579749217,0.8838210273869501,0.5570703949191194,0.5622647187500772,0.6571888622645534,0.5040685116830859,0.6154642448344838,0.586709331400895,0.6163685611636857,0.2387083716286819,0.5390340326379437,20111025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.10256357313306926,0.8836234829589443,0.7383090726966604,0.5884740921820505,0.6729391968119333,0.5054725763487323,0.6160796791941003,0.5887116204267848,0.6237731837377318,0.24496743567920845,0.5490485668205375,20110622,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0.10256357313306926,0.8836234829589443,0.7383090726966604,0.5884740921820505,0.6729391968119333,0.5054725763487323,0.6160796791941003,0.5887116204267848,0.6237731837377318,0.24496743567920845,0.5490485668205375,20110725,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0.10256357313306926,0.8836234829589443,0.7383090726966604,0.5884740921820505,0.6729391968119333,0.5054725763487323,0.6160796791941003,0.5887116204267848,0.6237731837377318,0.24496743567920845,0.5490485668205375,20110825,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0.028824343178405924,0.8841548858662178,0.8006260523006756,0.60265863177851,0.665728078691283,0.29586787301917783,0.6158372252526156,0.5871724448166021,0.618852306188523,0.24372708135498203,0.5453208530915025,20110727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.028824343178405924,0.8841548858662178,0.8006260523006756,0.60265863177851,0.665728078691283,0.29586787301917783,0.6158372252526156,0.5871724448166021,0.618852306188523,0.24372708135498203,0.5453208530915025,20111017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.028824343178405924,0.8841548858662178,0.8006260523006756,0.60265863177851,0.665728078691283,0.29586787301917783,0.6158372252526156,0.5871724448166021,0.618852306188523,0.24372708135498203,0.5453208530915025,20111212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0.0563301761848156,0.883749362058636,0.5257709767481511,0.5694113674058072,0.6535166065897832,0.6702987789503873,0.6155068099546633,0.5867073779359439,0.6161574436615744,0.24491469451756964,0.5489130822324337,20110124,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0.0563301761848156,0.883749362058636,0.5257709767481511,0.5694113674058072,0.6535166065897832,0.6702987789503873,0.6155068099546633,0.5867073779359439,0.6161574436615744,0.24491469451756964,0.5489130822324337,20110203,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0.05061663210616514,0.8835826427174532,0.7240579910914089,0.583431534546641,0.671343208321593,0.4297810367399159,0.6158255127394486,0.5812017858601681,0.6211766612117666,0.25169072904080964,0.5582715857778934,20110614,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0.0305941554898103,0.88360675105384,1.0,0.6490127456626682,0.7262512355823757,0.2616630767505698,0.6159769501238778,0.5873349839763586,0.6233422037334221,0.24925954889440338,0.5809818228339769,20110329,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0305941554898103,0.88360675105384,1.0,0.6490127456626682,0.7262512355823757,0.2616630767505698,0.6159769501238778,0.5873349839763586,0.6233422037334221,0.24925954889440338,0.5809818228339769,20111216,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0.037817939407525834,0.884252578602472,0.7849667526267556,0.6032294552968714,0.6860837908148197,0.4092181278500576,0.6171605151560084,0.5714956919823315,0.6280965137809652,0.24331960903003652,0.5447768174544417,20110922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,0.1591120261696247,0.8838600684988601,0.648919993180026,0.5871058150772798,0.6555474633133143,0.41265407479993355,0.6153682601605505,0.5864866614945161,0.6154736836547369,0.24205917558335877,0.5459722697024163,20110309,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.07551199195325337,0.8836708600379135,0.6784685961509771,0.5865461145070433,0.6721443560709923,0.5201184789732213,0.6160626597045987,0.590775094317429,0.6230900012309001,0.2456035422784664,0.5484562936366287,20110216,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.07551199195325337,0.8836708600379135,0.6784685961509771,0.5865461145070433,0.6721443560709923,0.5201184789732213,0.6160626597045987,0.590775094317429,0.6230900012309001,0.2456035422784664,0.5484562936366287,20110812,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0284202360339686,0.8837375477743866,1.0,0.6198438956024807,0.658228572608883,0.24396804911211384,0.6154004846018164,0.5866598338617798,0.6158699311586994,0.24322617418022968,0.5330240537576001,20110315,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0284202360339686,0.8837375477743866,1.0,0.6198438956024807,0.658228572608883,0.24396804911211384,0.6154004846018164,0.5866598338617798,0.6158699311586994,0.24322617418022968,0.5330240537576001,20110819,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.035750208690368386,0.8838215671258244,0.8758301187101725,0.6406731608205275,0.6801984058720771,0.15593265932874278,0.6157188922509456,0.586903527568682,0.618740601187406,0.24421674422116163,0.5425188808050218,20110411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.035750208690368386,0.8838215671258244,0.8758301187101725,0.6406731608205275,0.6801984058720771,0.15593265932874278,0.6157188922509456,0.586903527568682,0.618740601187406,0.24421674422116163,0.5425188808050218,20111101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.035750208690368386,0.8838215671258244,0.8758301187101725,0.6406731608205275,0.6801984058720771,0.15593265932874278,0.6157188922509456,0.586903527568682,0.618740601187406,0.24421674422116163,0.5425188808050218,20111213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.05881381279515308,0.8840671483136457,0.5922715841520854,0.5791624852620937,0.6589538785815726,0.5551465619608639,0.6158709690959628,0.5871318696345335,0.6190759636907597,0.25833450907750355,0.5615160851245892,20110818,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3,0.03444349726711482,0.8827368719013741,0.6292640821806867,0.5611987695547608,0.636000940374961,0.6140605380338281,0.6180346905729462,0.5882288552373295,0.247187492471875,0.24368585222354866,0.547345152231406,20110228,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.037643907863571066,0.8837200362464639,0.7310937533300654,0.5839991138717994,0.6652269868692814,0.6738972716866322,0.6164533974513724,0.5927829383785547,0.6270006662700067,0.2522665982727136,0.5552447845774077,20110720,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0.050917500199103884,0.8838508329670105,0.8963710278979562,0.6061201859262574,0.6853335721587203,0.5543920381049752,0.6177984672730903,0.5897024538238742,0.6370993263709933,0.25507821085916427,0.5617899904993006,20110824,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0.037015624493022516,0.8837366482095961,0.6780444790179238,0.5891671136443969,0.6702938797893648,0.6004234063730176,0.6164300598726402,0.5766460378815756,0.6265254662652547,0.2452635358049573,0.5492985631502894,20110520,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.02790699046366133,0.8845379205540359,0.6023028068455489,0.581613241498978,0.664186645824106,0.4090948320947206,0.6160060319169536,0.5871763475634959,0.6186992686869928,0.2444170000024095,0.5511617908294132,20110316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.04933941755476831,0.8837875036057554,0.8432961786833189,0.6110385373076039,0.6778715927766462,0.3678005652975237,0.6161845561960424,0.5838866456576461,0.6233110187331102,0.24807755788610214,0.5534235025911952,20110526,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,0.057790271341724216,0.8836994062272672,0.5889415187229599,0.572976272279883,0.6602958523062601,0.6119445536753323,0.6157488813128902,0.5872857708818188,0.6196391086963912,0.24011230387047844,0.5413884443810598,20110310,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0.04094165813715455,0.8842562968036063,0.8062184309797318,0.6108344621065875,0.671236304528227,0.25725736510468455,0.6161318143612027,0.5872411214495095,0.6202532387025325,0.26037749285651757,0.5702181385759857,20110628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.022464817606092875,0.8841148852185312,0.5033529762792779,0.5717515121030035,0.6555750564753188,0.6477971932598985,0.6159501365029737,0.5873220793952575,0.6195331786953319,0.23995648988025617,0.5424186305989636,20110428,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.022464817606092875,0.8841148852185312,0.5033529762792779,0.5717515121030035,0.6555750564753188,0.6477971932598985,0.6159501365029737,0.5873220793952575,0.6195331786953319,0.23995648988025617,0.5424186305989636,20110811,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.019818948200543335,0.8838673849591566,0.7768158180771936,0.6060777024438353,0.6755678002620877,0.39725834722826403,0.6160740770821096,0.585749038148577,0.6221042087210421,0.25326868034385097,0.5594896887000401,20111220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0.06290207923449719,0.8841845115333201,0.7081376142878455,0.6227740200064761,0.6664809778259773,0.25155667079711186,0.615635576548324,0.5869811767547376,0.6172013161720132,0.2684982931407308,0.5466014550960872,20110301,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,0.06290207923449719,0.8841845115333201,0.7081376142878455,0.6227740200064761,0.6664809778259773,0.25155667079711186,0.615635576548324,0.5869811767547376,0.6172013161720132,0.2684982931407308,0.5466014550960872,20110816,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0.039351776744076285,0.8839986014766055,0.8160999339315018,0.6209552635026411,0.6757516495586434,0.30750548212368783,0.6163474765436838,0.5875743189884448,0.6232702637327027,0.241041297935893,0.5423469034640851,20110819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.039351776744076285,0.8839986014766055,0.8160999339315018,0.6209552635026411,0.6757516495586434,0.30750548212368783,0.6163474765436838,0.5875743189884448,0.6232702637327027,0.241041297935893,0.5423469034640851,20110906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.026137178152256947,0.8834812917510507,0.5769783252701349,0.5809075522346003,0.6638637269910477,0.709390761796938,0.6162457531208819,0.5873067612182744,0.6282367637823677,0.2602149858254782,0.5532322302315192,20111223,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0.0763349546780564,0.883838778798817,0.6861218857228106,0.5835775232407822,0.6614995448705021,0.45559235377397156,0.6156235306411751,0.5854286155174806,0.6177870661778707,0.24282967844222422,0.5457184982603024,20111216,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0.04490013834032901,0.8834977837722109,0.8668112359071631,0.5745110846357482,0.6599008759015671,0.7300130561702447,0.6158360775028419,0.5870652050286956,0.6220935662209357,0.251883756337975,0.552818645699413,20111028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.027284606467484124,0.8841529667946646,0.688964962383581,0.605873163786647,0.6724849345277335,0.39935174649974403,0.6161689850574457,0.5860037122526885,0.6210896237108963,0.24817152817917432,0.5524864358115548,20110330,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,0.04595612635280029,0.8835811434428023,0.6534723258242577,0.5843269318707068,0.6692601611030705,0.594673180157995,0.6163200125312414,0.5882994937012049,0.627384291273843,0.24330997105125987,0.5466274614256922,20111122,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.04141065839967671,0.883450826490144,0.4852123782528079,0.5632362773717215,0.6567795374156181,0.875577725294784,0.6159978555661847,0.58713038466653,0.6252609062526091,0.23926335857323647,0.5394937574322525,20110823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.026296461260283344,0.8840558737682708,0.6803643357984698,0.5911205814088574,0.6731312452194846,0.5550275571885632,0.6168053904450705,0.5846851819727896,0.6272412362724124,0.2418233128249639,0.5438942800755862,20110902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0.07068630371749077,0.883541742504976,0.8787499200784297,0.6398624214905245,0.7133499344307632,0.524148499018718,0.6175206243802492,0.5887993799442899,0.6431440189314402,0.2489246291319153,0.5544855675357115,20110323,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0.07068630371749077,0.883541742504976,0.8787499200784297,0.6398624214905245,0.7133499344307632,0.524148499018718,0.6175206243802492,0.5887993799442899,0.6431440189314402,0.2489246291319153,0.5544855675357115,20111121,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0.03760851161734298,0.8844058644427825,0.8613882909571408,0.6102115770115851,0.6855853794714127,0.4960421634383816,0.6187471316503423,0.5695157569536555,0.6359100063591001,0.25717393579981707,0.5644606727669687,20110218,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,0.04436034558535067,0.8838274442824561,0.5624251401291532,0.5808744923610064,0.6620200307435127,0.6226916324583714,0.6159804152350993,0.5873978796915734,0.6210896237108963,0.24766178619054338,0.5529465800627927,20110118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0.04436034558535067,0.8838274442824561,0.5624251401291532,0.5808744923610064,0.6620200307435127,0.6226916324583714,0.6159804152350993,0.5873978796915734,0.6210896237108963,0.24766178619054338,0.5529465800627927,20110811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,0.05811473693214834,0.884442326802293,0.5390486136271605,0.5757156072264558,0.6549675338855855,0.5161257477965104,0.6154677646004565,0.5871076374665208,0.6158633311586333,0.23096800378451302,0.5293563223694283,20110519,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,0.05811473693214834,0.884442326802293,0.5390486136271605,0.5757156072264558,0.6549675338855855,0.5161257477965104,0.6154677646004565,0.5871076374665208,0.6158633311586333,0.23096800378451302,0.5293563223694283,20110801,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0.038224996239148844,0.883892212947376,0.5751427932056009,0.5769108606937259,0.6633128098022264,0.6225064485437851,0.616167695205319,0.5885197792927612,0.622514893725149,0.23942051117162216,0.5337463585895341,20110616,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0.038224996239148844,0.883892212947376,0.5751427932056009,0.5769108606937259,0.6633128098022264,0.6225064485437851,0.616167695205319,0.5885197792927612,0.622514893725149,0.23942051117162216,0.5337463585895341,20110706,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0.06516448930590912,0.8838742816225509,0.5859002365678481,0.5655541761726677,0.655244726907322,0.5306781978980973,0.6153877500448032,0.5869340718964619,0.6156454486564545,0.24440414936404067,0.5474143626247098,20110324,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0.06516448930590912,0.8838742816225509,0.5859002365678481,0.5655541761726677,0.655244726907322,0.5306781978980973,0.6153877500448032,0.5869340718964619,0.6156454486564545,0.24440414936404067,0.5474143626247098,20110815,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
